pc11_state_id,pc11_district_id,year,roads_completed,road_length_km
18,326,2008,14,51.59000000000001
18,326,2009,21,125.92000000000002
18,326,2010,26,270.54
18,326,2011,5,34.449999999999996
18,326,2012,27,246.8600000000001
18,326,2013,11,82.45
18,326,2014,14,131.99999999999997
19,327,2002,2,10
19,327,2003,4,20
19,327,2004,53,238.54
19,327,2005,34,129.52999999999997
19,327,2006,11,39.75
19,327,2007,14,57.87999999999999
19,327,2008,13,36.58999999999999
19,327,2009,2,4.779999999999999
19,327,2010,3,20
19,327,2011,2,17
19,327,2012,11,74.33
19,327,2013,16,78.49
19,327,2014,6,25.25
19,328,2004,4,28
19,328,2005,6,32.28
19,328,2006,7,39.6
19,328,2007,22,143.98
19,328,2008,25,339.8000000000001
19,328,2009,37,414.17999999999984
19,328,2010,25,282.31
19,328,2011,16,150.86
19,328,2012,3,11.98
19,328,2013,6,30.739999999999995
19,328,2014,25,146.12
19,328,2015,1,6.27
19,329,2003,15,57.2
19,329,2004,21,52.949999999999996
19,329,2005,10,21
19,329,2006,42,185.78000000000006
19,329,2007,33,127.32
19,329,2008,19,91.88000000000001
19,329,2009,48,184.29
19,329,2010,13,43.77
19,329,2011,37,138.28
19,329,2012,25,90.27999999999999
19,329,2013,5,14.580000000000002
19,329,2014,9,38.209999999999994
19,330,2002,17,140.25
19,330,2003,31,265.40000000000003
19,330,2004,15,94.5
19,330,2005,11,86
19,330,2006,11,150
19,330,2007,59,625.1499999999993
19,330,2008,59,667.34
19,330,2009,36,402.87000000000006
19,330,2010,67,311.95
19,330,2011,29,93.64000000000001
19,330,2012,70,306.81999999999994
19,330,2013,76,389.0299999999997
19,330,2014,16,69.04
19,330,2015,3,20.22
19,331,2003,18,41.09
19,331,2004,16,67.7
19,331,2005,43,153.07999999999996
19,331,2007,52,237.90000000000003
19,331,2008,51,230.7300000000001
19,331,2009,96,413.9500000000003
19,331,2010,75,297.83
19,331,2011,29,106.02999999999999
19,331,2012,16,51.50000000000001
19,331,2013,22,110.59
19,331,2014,47,220.28
19,332,2002,6,72
19,332,2003,16,174.39999999999998
19,332,2004,13,278.2
19,332,2005,12,83.32
19,332,2006,11,84.17
19,332,2007,47,388.86000000000024
19,332,2008,21,252.4699999999999
19,332,2009,23,233.07999999999996
19,332,2010,35,222.10000000000002
19,332,2011,53,503.9499999999997
19,332,2012,40,161.3299999999999
19,332,2013,20,79.38999999999997
19,332,2014,18,176.12000000000003
19,333,2002,16,18
19,333,2003,41,47.2
19,333,2004,44,96.53999999999999
19,333,2005,38,145.93
19,333,2006,30,253.95
19,333,2007,49,377.3399999999998
19,333,2008,53,426.70000000000016
19,333,2009,107,1070.8500000000001
19,333,2010,74,668.4200000000005
19,333,2011,60,806.3699999999995
19,333,2012,34,228.13000000000005
19,333,2013,44,206.49
19,333,2014,80,539.7600000000001
19,334,2004,47,522.5
19,334,2005,90,959.5500000000006
19,334,2006,21,247.5
19,334,2007,48,644.53999999999985
19,334,2008,68,807.4299999999998
19,334,2009,65,598.1299999999994
19,334,2010,36,375.09000000000003
19,334,2011,5,51.75
19,334,2012,11,224.09999999999997
19,334,2013,55,304.47999999999996
19,334,2014,232,1593.8199999999988
19,336,2007,8,47.27
19,336,2008,53,398.02999999999963
19,336,2009,73,582.7700000000002
19,336,2010,68,718.6000000000007
19,336,2011,31,250.27000000000004
19,336,2012,36,260.86
19,336,2013,17,245.81000000000003
19,336,2014,56,431.99999999999994
19,337,2002,4,22
19,337,2003,33,299.5
19,337,2004,18,120
19,337,2005,45,344.56
19,337,2006,4,15.5
19,337,2007,32,201.5299999999999
19,337,2008,45,324.9
19,337,2009,64,631.0499999999997
19,337,2010,48,181.17000000000004
19,337,2011,35,197.38
19,337,2012,28,127.42000000000003
19,337,2013,25,109.41999999999999
19,337,2014,54,358.9200000000001
19,338,2003,20,184.29999999999998
19,338,2004,2,16
19,338,2005,26,253.21
19,338,2006,31,304.1
19,338,2007,50,354.4000000000001
19,338,2008,33,270.87000000000006
19,338,2009,5,28.65
19,338,2010,49,371.54999999999995
19,338,2011,75,673.7099999999998
19,338,2012,55,388.03000000000014
19,338,2013,37,156.42000000000004
19,338,2014,25,191.11999999999995
19,339,2002,3,0
19,339,2003,1,19
19,339,2004,21,146.19000000000003
19,339,2005,51,521.1499999999999
19,339,2006,16,116.35999999999997
19,339,2007,90,1309.5099999999993
19,339,2008,72,775.5600000000003
19,339,2009,97,1373.5100000000016
19,339,2010,69,540.8599999999996
19,339,2011,27,91.39999999999999
19,339,2012,28,122.78999999999998
19,339,2013,28,103.79000000000002
19,339,2014,274,1355.9199999999994
19,339,2015,25,90.23999999999998
19,340,2003,26,320.5
19,340,2004,21,278
19,340,2005,36,342.80000000000007
19,340,2006,60,574.52
19,340,2007,29,327.9299999999999
19,340,2008,66,777.1400000000003
19,340,2009,49,641.6500000000004
19,340,2010,38,414.4600000000001
19,340,2011,32,240.07
19,340,2012,27,217.93999999999997
19,340,2013,31,135.74
19,340,2014,83,358.59000000000003
19,341,2003,5,21.6
19,341,2004,20,92.5
19,341,2005,14,61.699999999999996
19,341,2006,28,149.93999999999997
19,341,2007,15,57.640000000000015
19,341,2008,23,159.29999999999998
19,341,2009,21,104.60000000000002
19,341,2010,13,73.56
19,341,2011,2,5.2
19,341,2012,9,33.830000000000005
19,341,2013,6,29.669999999999998
19,341,2014,13,45.480000000000004
19,343,2003,14,79.30000000000003
19,343,2004,24,185.48000000000002
19,343,2005,8,76
19,343,2006,27,216.76
19,343,2007,9,22.26
19,343,2008,51,428.16000000000014
19,343,2009,17,99.43000000000002
19,343,2010,21,191.72999999999996
19,343,2011,7,35.49
19,343,2012,46,347.7300000000002
19,343,2013,54,405.1299999999998
19,343,2014,28,158.28000000000003
19,344,2003,35,167
19,344,2004,29,133.14999999999998
19,344,2005,72,393.62
19,344,2006,17,78.2
19,344,2007,90,627.75
19,344,2008,112,1112.4799999999993
19,344,2009,127,1078.9100000000012
19,344,2010,140,1599.2299999999993
19,344,2011,49,486.0599999999999
19,344,2012,49,683.52
19,344,2013,27,260.79999999999995
19,344,2014,122,952.229999999999
19,344,2015,2,15.8
19,345,2004,16,85
19,345,2005,49,210.3
19,345,2006,23,307.78
19,345,2007,61,432.5100000000001
19,345,2008,56,496.1000000000001
19,345,2009,53,571.9099999999995
19,345,2010,39,283.86
19,345,2011,46,373.9400000000001
19,345,2012,13,52.870000000000005
19,345,2013,60,576.6599999999997
19,345,2014,43,249.84999999999994
20,346,2004,1,0
20,346,2006,23,152.4
20,346,2007,1,2.84
20,346,2009,3,12
20,346,2010,7,44.989999999999995
20,346,2011,24,106.83000000000001
20,346,2012,19,112.86000000000001
20,346,2013,39,246.75000000000006
20,346,2014,12,85.24
20,347,2004,2,0
20,347,2005,3,45
20,347,2006,16,143.15
20,347,2007,2,20
20,347,2008,4,47.3
20,347,2010,20,102.76
20,347,2011,3,19.41
20,347,2012,27,194.33999999999995
20,347,2013,9,35.41
20,347,2014,22,181.94999999999996
20,348,2004,2,24
20,348,2005,7,98.8
20,348,2006,12,42.62
20,348,2007,1,1.47
20,348,2009,12,32.6
20,348,2010,7,33.25
20,348,2011,9,72.85000000000002
20,348,2012,5,14.849999999999998
20,348,2013,22,188.93
20,348,2014,5,25.3
20,349,2004,6,46.5
20,349,2005,114,530.0600000000002
20,349,2006,13,77.20000000000002
20,349,2007,2,11.100000000000001
20,349,2008,34,157.50000000000003
20,349,2009,71,517.6599999999999
20,349,2010,130,712.21
20,349,2011,54,391.9500000000001
20,349,2013,8,65.25
20,349,2015,11,47.7
20,350,2004,25,165.54000000000002
20,350,2005,10,70.67000000000002
20,350,2006,11,121.75999999999999
20,350,2008,12,48.29000000000001
20,350,2009,39,215.25
20,350,2010,46,182.52
20,350,2011,9,67.98
20,350,2012,3,7.5600000000000005
20,350,2013,4,8
20,350,2014,32,155.25999999999993
20,351,2005,14,84.52
20,351,2007,6,44
20,351,2009,23,137.38000000000002
20,351,2010,24,102.22000000000001
20,351,2011,7,23.3
20,351,2012,16,66.69
20,351,2014,3,9.23
20,351,2015,2,4.78
20,352,2004,1,3
20,352,2005,18,98.86
20,352,2006,1,3.66
20,352,2012,25,114.58000000000001
20,352,2013,5,28.3
20,352,2014,8,25.75
20,353,2003,1,2
20,353,2005,9,62.55000000000001
20,353,2006,9,40.900000000000006
20,353,2008,10,80.17
20,353,2009,1,5
20,353,2010,30,219.16999999999996
20,353,2011,46,235.76999999999998
20,353,2012,7,21.479999999999997
20,353,2013,18,74.19
20,353,2014,5,19.3
20,354,2004,8,25.95
20,354,2005,5,11.54
20,354,2006,2,12.700000000000001
20,354,2007,15,51.03999999999999
20,354,2009,8,21.259999999999998
20,354,2010,14,29.980000000000004
20,354,2011,2,3.26
20,354,2012,4,13.4
20,354,2013,2,3.65
20,354,2014,3,13.629999999999999
20,355,2007,33,177.41000000000003
20,355,2008,2,14.379999999999999
20,355,2009,32,211.29000000000005
20,355,2010,35,150.51999999999998
20,355,2011,20,126.52999999999999
20,355,2012,36,114.75999999999999
20,355,2013,8,45.6
20,355,2014,8,28.45
20,355,2015,2,5.26
20,356,2004,5,19.5
20,356,2006,4,26.5
20,356,2007,4,14.75
20,356,2008,2,4.1
20,356,2009,1,2.02
20,356,2011,8,35.55
20,356,2012,5,50.35
20,356,2013,5,21.27
20,356,2014,2,2.79
20,357,2002,9,28.88
20,357,2003,6,15.899999999999999
20,357,2004,2,12.2
20,357,2005,14,112.90999999999998
20,357,2006,6,27.050000000000004
20,357,2007,16,129.8
20,357,2008,6,20.57
20,357,2009,25,183.6
20,357,2010,57,312.6399999999997
20,357,2011,28,105.7
20,357,2012,87,375.38000000000017
20,357,2013,25,166.03999999999996
20,357,2014,2,8.14
20,358,2004,3,18.75
20,358,2005,26,115.72999999999999
20,358,2007,12,90.46
20,358,2008,4,16.990000000000002
20,358,2009,27,138.44999999999996
20,358,2010,12,57.120000000000005
20,358,2011,28,114.82
20,358,2012,77,315.1000000000001
20,358,2013,89,462.44000000000017
20,358,2014,7,35.3
20,359,2007,4,18.83
20,359,2008,6,61
20,359,2009,8,82.35000000000001
20,359,2010,11,63.12
20,359,2011,1,3
20,359,2012,8,28.750000000000004
20,359,2013,14,89.63
20,359,2014,1,2.5
20,360,2003,1,19.19
20,360,2004,36,269.73
20,360,2005,2,18.54
20,360,2006,6,48.92
20,360,2007,12,91.74
20,360,2009,14,57.81000000000001
20,360,2010,42,175.16
20,360,2011,15,82.07000000000001
20,360,2012,19,57.57
20,360,2013,5,23.9
20,360,2014,37,154.67000000000002
20,361,2003,4,26.200000000000003
20,361,2004,13,73.52
20,361,2005,1,4.5
20,361,2007,1,5.07
20,361,2009,8,32.82
20,361,2010,13,76.74999999999999
20,361,2013,14,91.83
20,361,2014,10,32.760000000000005
20,362,2002,4,32.2
20,362,2004,27,291.1
20,362,2006,7,31.300000000000004
20,362,2007,4,27.5
20,362,2008,6,27.509999999999998
20,362,2009,9,22.180000000000003
20,362,2010,10,192.29999999999998
20,362,2011,18,75.96000000000001
20,362,2012,26,156.19
20,362,2013,89,345.43000000000006
20,362,2014,80,227.24999999999983
20,362,2015,19,64.83000000000001
20,363,2005,36,254.51999999999998
20,363,2007,4,36
20,363,2009,26,110.99000000000004
20,363,2010,37,180.14000000000007
20,363,2011,9,66.45
20,363,2012,102,387.6499999999997
20,363,2013,11,45.19
20,363,2014,69,199.60000000000014
20,363,2015,4,9.16
20,364,2005,55,272.38000000000005
20,364,2006,1,0
20,364,2007,8,56.349999999999994
20,364,2008,11,20.68
20,364,2009,40,172.44
20,364,2010,33,179.57999999999998
20,364,2011,42,114.53999999999998
20,364,2012,12,58.480000000000004
20,364,2013,2,10.8
20,364,2014,8,23.35
20,364,2015,3,11.79
20,365,2003,2,9.75
20,365,2004,3,32.37
20,365,2005,8,38.68
20,365,2006,2,10.17
20,365,2009,5,30.1
20,365,2010,16,73.8
20,365,2011,19,168.35999999999999
20,365,2012,1,6.25
20,365,2014,7,12.809999999999999
20,366,2005,26,237.89999999999998
20,366,2006,9,66.6
20,366,2007,3,6.1
20,366,2008,8,48.660000000000004
20,366,2009,2,12
20,366,2010,23,151.49999999999997
20,366,2012,12,48.779999999999994
20,366,2013,35,160.42999999999992
20,366,2014,7,36.3
20,366,2015,5,15.75
20,367,2006,13,98.31
20,367,2009,7,34.8
20,367,2010,1,3.1
20,367,2012,10,41.03999999999999
20,367,2013,5,21.57
20,367,2014,11,60.13000000000001
20,368,2004,22,134.6
20,368,2005,16,75.5
20,368,2006,4,17.240000000000002
20,368,2007,9,98.2
20,368,2008,6,72.6
20,368,2009,11,47.5
20,368,2010,30,190.71
20,368,2011,34,120.76000000000003
20,368,2012,34,126.43999999999997
20,368,2013,11,39.68
20,368,2014,12,59.14999999999999
20,369,2003,3,36
20,369,2004,3,17.19
20,369,2005,11,62.00999999999999
20,369,2006,6,30.25
20,369,2008,4,19.82
20,369,2009,11,30.660000000000004
20,369,2010,12,38.35
20,369,2011,19,60.519999999999996
20,369,2012,5,50
20,369,2013,7,17.05
20,369,2014,4,12.030000000000001
21,370,2002,1,3.36
21,370,2003,6,15.730000000000002
21,370,2004,5,17.88
21,370,2005,35,118.35999999999999
21,370,2006,5,14.09
21,370,2007,17,63.86000000000001
21,370,2008,49,163.85000000000002
21,370,2009,17,46.85
21,370,2010,52,174.07000000000002
21,370,2011,37,178.31999999999994
21,370,2012,4,8.48
21,370,2014,54,170.39000000000001
21,370,2015,2,3.9799999999999995
21,371,2002,1,1.85
21,371,2003,15,33.660000000000004
21,371,2005,12,35.870000000000005
21,371,2006,7,15.29
21,371,2007,5,19.66
21,371,2008,7,24.86
21,371,2009,18,59.650000000000006
21,371,2010,13,57.42999999999999
21,371,2011,3,4.95
21,371,2014,2,7.67
21,371,2015,2,11.690000000000001
21,372,2001,1,1.5
21,372,2002,8,47.31999999999999
21,372,2003,30,56.89999999999999
21,372,2004,10,17.77
21,372,2005,15,56.69000000000001
21,372,2006,12,66.77
21,372,2007,37,167.48
21,372,2008,6,35.93
21,372,2009,19,98.27000000000001
21,372,2010,14,70.83999999999999
21,372,2011,11,48.34
21,372,2012,17,52.28000000000001
21,372,2013,77,280.04
21,372,2014,39,189.43999999999994
21,373,2003,3,20.700000000000003
21,373,2004,2,9.059999999999999
21,373,2005,9,63.4
21,373,2007,3,12.379999999999999
21,373,2008,11,64.54
21,373,2009,11,87.16999999999999
21,373,2010,14,73.2
21,373,2011,2,9.26
21,373,2013,39,175.13000000000002
21,373,2014,16,68.66999999999999
21,374,2002,14,28.159999999999993
21,374,2003,10,33.839999999999996
21,374,2004,2,13.870000000000001
21,374,2005,12,29.889999999999997
21,374,2006,37,107.53000000000002
21,374,2007,37,207.48000000000008
21,374,2008,6,20.28
21,374,2009,25,86.63999999999999
21,374,2010,45,194.30000000000007
21,374,2011,92,356.71000000000004
21,374,2012,44,198.77999999999997
21,374,2013,34,145.75999999999993
21,374,2014,26,125.88
21,375,2003,8,22.36
21,375,2004,10,27.25
21,375,2005,21,52.33999999999999
21,375,2006,18,53.029999999999994
21,375,2007,19,62.459999999999994
21,375,2008,30,171.64000000000001
21,375,2009,40,137.95
21,375,2010,54,247.29000000000002
21,375,2011,116,438.64000000000027
21,375,2012,47,252.60000000000005
21,375,2013,29,273.0299999999999
21,375,2014,31,156.15999999999997
21,376,2002,7,21.5
21,376,2003,11,37.089999999999996
21,376,2004,44,135.17
21,376,2005,29,107.16999999999999
21,376,2006,14,49.08
21,376,2007,14,80.75
21,376,2008,18,65.17
21,376,2009,61,199.91999999999993
21,376,2010,83,356.12999999999994
21,376,2011,185,705.2399999999998
21,376,2012,125,406.0900000000002
21,376,2013,73,242.38999999999996
21,376,2014,50,155.34999999999997
21,377,2002,16,48.820000000000014
21,377,2004,18,59.85000000000001
21,377,2005,54,150.15999999999988
21,377,2006,52,184.01999999999998
21,377,2007,44,114.81
21,377,2008,35,143.89999999999998
21,377,2009,46,181.09
21,377,2010,106,308.3499999999999
21,377,2011,76,426.1399999999998
21,377,2012,43,151.18999999999994
21,377,2013,1,2.77
21,377,2014,18,93.44999999999999
21,378,2002,1,1.08
21,378,2003,10,22.25
21,378,2004,28,76.47999999999999
21,378,2005,32,118.72000000000008
21,378,2006,25,112.12999999999998
21,378,2007,20,111.84999999999998
21,378,2008,25,81.63
21,378,2009,44,192.59
21,378,2010,59,195.15000000000006
21,378,2011,113,492.36999999999983
21,378,2012,40,242.50000000000003
21,378,2013,4,14.4
21,378,2014,7,17.9
21,379,2003,16,24.4
21,379,2004,21,48.12999999999999
21,379,2005,31,85.16000000000001
21,379,2006,16,59.959999999999994
21,379,2007,17,82.67
21,379,2008,5,7.88
21,379,2009,29,116.53
21,379,2010,29,106.94000000000001
21,379,2011,27,139.35000000000002
21,379,2012,49,261.81999999999994
21,379,2013,47,272.73000000000013
21,379,2014,37,152.92999999999998
21,380,2003,2,2.1
21,380,2004,12,27.65
21,380,2005,25,66.55000000000001
21,380,2006,10,24.78
21,380,2007,9,25.82
21,380,2008,15,51.87
21,380,2009,18,82.5
21,380,2010,16,65.34
21,380,2011,19,120.39
21,380,2012,21,93.07000000000002
21,380,2013,4,12.06
21,380,2014,13,50.489999999999995
21,381,2002,6,10.190000000000001
21,381,2003,6,19.4
21,381,2004,17,43.67
21,381,2005,14,45.27
21,381,2006,12,29.729999999999997
21,381,2007,15,48.34
21,381,2008,15,52.47
21,381,2009,17,43.89999999999999
21,381,2010,30,214.02999999999997
21,381,2011,45,156.16
21,381,2012,49,242.79
21,381,2013,13,39.05
21,381,2014,21,86.32000000000001
21,382,2002,8,7.339999999999999
21,382,2003,9,11.02
21,382,2004,12,25.559999999999995
21,382,2005,4,8.969999999999999
21,382,2006,18,97.77000000000001
21,382,2007,28,81.65000000000002
21,382,2008,2,5.71
21,382,2009,65,287.23
21,382,2010,40,182.51999999999995
21,382,2011,22,125.83000000000003
21,382,2012,9,43.480000000000004
21,382,2013,9,107.75999999999999
21,382,2014,9,33.9
21,382,2015,2,6
21,383,2005,12,87.33999999999999
21,383,2006,17,31.69
21,383,2007,27,71.10000000000001
21,383,2008,20,71.10000000000001
21,383,2009,36,83.77999999999999
21,383,2010,50,132.25
21,383,2011,46,146.44000000000005
21,383,2012,24,98.660000000000025
21,383,2014,13,33.45
21,383,2015,3,9.7
21,384,2002,13,28.119999999999997
21,384,2003,25,71.33000000000001
21,384,2004,14,66.36999999999999
21,384,2005,15,58.63000000000001
21,384,2006,3,14.14
21,384,2007,24,129.75
21,384,2008,34,237.00000000000003
21,384,2009,26,145.95999999999998
21,384,2010,25,126.49000000000002
21,384,2011,26,148.01000000000005
21,384,2012,15,102.36
21,384,2013,2,5.62
21,384,2014,21,109.14999999999999
21,385,2003,2,7.6899999999999995
21,385,2004,6,13.16
21,385,2005,5,13.700000000000001
21,385,2006,9,38.519999999999996
21,385,2007,10,30.009999999999998
21,385,2008,2,3.1
21,385,2009,10,26.339999999999996
21,385,2010,6,32.33
21,385,2011,6,79.00000000000001
21,385,2012,19,46.31
21,385,2013,2,16
21,385,2014,2,12
21,386,2002,10,16.25
21,386,2003,31,55.68000000000001
21,386,2004,24,60.750000000000014
21,386,2005,31,88.86
21,386,2006,14,30.84
21,386,2007,14,28.859999999999996
21,386,2008,13,21.76
21,386,2009,22,69.57999999999998
21,386,2010,20,74.46999999999998
21,386,2011,20,75.26
21,386,2012,16,61.89999999999999
21,386,2013,7,49.31
21,386,2014,15,34.84
21,387,2003,6,16.080000000000002
21,387,2004,66,114.71000000000001
21,387,2005,28,83.43
21,387,2006,28,70.96000000000001
21,387,2007,29,87.10000000000001
21,387,2008,33,115.51
21,387,2009,68,223.5699999999999
21,387,2010,70,263.17
21,387,2011,43,182.16999999999996
21,387,2012,36,207.1
21,387,2013,5,19.330000000000002
21,387,2014,48,171.39999999999998
21,388,2002,25,58.650000000000006
21,388,2003,16,43.21
21,388,2004,31,84.74999999999999
21,388,2005,18,65.33000000000001
21,388,2006,26,104.12
21,388,2007,14,65.63000000000001
21,388,2008,10,39.74
21,388,2009,34,152.53
21,388,2010,24,87.99999999999997
21,388,2011,24,105.03999999999998
21,388,2012,36,180.56999999999996
21,388,2013,11,61.73999999999999
21,388,2014,5,33.4
21,389,2003,8,13.25
21,389,2004,14,36.79
21,389,2005,4,9.89
21,389,2006,19,58.36
21,389,2007,11,36.61
21,389,2008,11,34.67
21,389,2009,7,15.430000000000001
21,389,2010,12,23.42
21,389,2011,17,52.55000000000001
21,389,2012,24,111.39999999999999
21,389,2013,20,100.71999999999998
21,389,2014,15,56.599999999999994
21,390,2003,10,28.2
21,390,2004,21,111.30000000000003
21,390,2005,22,58.99999999999999
21,390,2006,14,52.76
21,390,2007,3,9.780000000000001
21,390,2008,3,6.85
21,390,2009,5,18.509999999999998
21,390,2010,8,34.199999999999996
21,390,2011,20,90.46000000000001
21,390,2012,34,110.17
21,390,2013,5,27.460000000000004
21,390,2015,2,3.6
21,391,2003,14,34.78999999999999
21,391,2004,3,10.8
21,391,2005,7,13.41
21,391,2006,4,20.99
21,391,2007,15,58.63000000000001
21,391,2008,9,14.149999999999999
21,391,2009,19,45.24000000000001
21,391,2010,2,16.9
21,391,2011,32,87.12999999999998
21,391,2012,18,105.67000000000002
21,392,2003,9,24.77
21,392,2004,23,73.63
21,392,2005,11,39.14000000000001
21,392,2006,3,11.54
21,392,2007,8,26.03
21,392,2008,26,111.05999999999999
21,392,2009,17,99.80999999999999
21,392,2010,32,183.36000000000004
21,392,2011,15,80.95999999999998
21,392,2012,2,4.22
21,392,2013,11,35.53
21,392,2014,43,134.11
21,393,2004,5,8.29
21,393,2005,24,61.36
21,393,2006,36,104.65000000000005
21,393,2007,37,171.93
21,393,2008,29,116.61
21,393,2009,22,124.63000000000002
21,393,2010,55,331.9100000000001
21,393,2011,26,215.40000000000006
21,393,2012,2,6.1
21,393,2013,49,144.56000000000003
21,393,2014,173,561.87
21,394,2002,3,5.93
21,394,2003,5,21.17
21,394,2004,1,2.8
21,394,2005,15,102.36000000000003
21,394,2006,7,64.69
21,394,2007,21,137.96
21,394,2008,13,49.2
21,394,2009,20,213.06999999999996
21,394,2010,40,307.46999999999986
21,394,2011,12,53.44999999999999
21,394,2012,8,71.33000000000001
21,394,2013,5,31.7
21,394,2014,36,155.39999999999995
21,395,2002,2,4.1
21,395,2003,14,33.15
21,395,2004,36,107.52999999999997
21,395,2005,16,101.36000000000001
21,395,2006,7,21.85
21,395,2007,81,500.71
21,395,2008,16,80.42
21,395,2009,31,262.39
21,395,2010,50,400.5300000000001
21,395,2011,68,503.4300000000001
21,395,2012,9,37.849999999999994
21,395,2013,11,32.22
21,395,2014,27,130.53
21,396,2002,5,6.26
21,396,2003,20,64.58999999999999
21,396,2004,14,57.99000000000001
21,396,2005,18,72.37000000000002
21,396,2006,12,52.89
21,396,2007,20,139.9
21,396,2008,10,56.82
21,396,2009,11,79.50999999999999
21,396,2010,25,133.5
21,396,2011,57,327.09000000000003
21,396,2012,49,416.9499999999999
21,396,2013,34,135.57
21,396,2014,45,247.20999999999998
21,397,2002,6,5.390000000000001
21,397,2003,11,18.39
21,397,2004,11,35.940000000000005
21,397,2005,19,49.970000000000006
21,397,2006,12,51.400000000000006
21,397,2007,16,37.15
21,397,2008,7,20.279999999999998
21,397,2009,17,83.68
21,397,2010,7,23.16
21,397,2011,83,335.1399999999999
21,397,2012,46,201.91
21,397,2013,12,62.04
21,397,2014,9,57.87
21,398,2003,7,9.340000000000002
21,398,2004,8,58.400000000000006
21,398,2005,15,79.94
21,398,2006,9,60.39
21,398,2007,12,82.77999999999999
21,398,2008,12,33.73
21,398,2009,8,62.82000000000001
21,398,2010,27,114.12
21,398,2011,35,151.00999999999996
21,398,2012,48,235.74000000000007
21,398,2013,25,180.05999999999995
21,398,2014,23,89.20000000000002
21,398,2015,3,7.83
21,399,2004,1,2.08
21,399,2006,9,43.309999999999995
21,399,2008,7,15.549999999999999
21,399,2009,5,53.34
21,399,2010,1,2.1
21,399,2013,1,2.2
21,399,2014,5,19.9
22,400,2004,40,533.65
22,400,2005,47,352.48
22,400,2006,3,23.15
22,400,2007,45,229.84000000000006
22,400,2008,73,409.8299999999999
22,400,2009,15,96.55
22,400,2010,24,267.96999999999997
22,400,2011,2,11.16
22,400,2012,2,8.370000000000001
22,400,2013,3,37.78
22,400,2014,15,62.31
22,400,2015,12,64.13
22,401,2003,8,25.29
22,401,2004,5,20.21
22,401,2005,40,428.0400000000001
22,401,2006,29,196.23000000000008
22,401,2007,74,551.6800000000002
22,401,2008,172,2296.2499999999973
22,401,2009,129,937.9399999999999
22,401,2010,129,680.94
22,401,2011,186,1492.4999999999995
22,401,2012,46,334.89000000000004
22,401,2013,117,915.9900000000001
22,401,2014,114,1190.6299999999999
22,401,2015,6,55.64
22,402,2003,3,6.1
22,402,2004,3,18.5
22,402,2005,12,102.78
22,402,2006,4,26
22,402,2007,26,276.4200000000001
22,402,2008,135,1257.1900000000007
22,402,2009,49,305.54999999999995
22,402,2010,48,488.31999999999994
22,402,2011,18,118.48
22,402,2012,12,236.11999999999998
22,402,2013,8,88.29999999999998
22,402,2014,22,157.80000000000004
22,402,2015,23,93.82999999999997
22,403,2003,21,118.48999999999998
22,403,2004,28,316.80999999999995
22,403,2005,33,359.34999999999997
22,403,2006,18,115.9
22,403,2007,48,408.2500000000002
22,403,2008,132,872.4699999999998
22,403,2009,72,375.77
22,403,2010,34,95.94999999999999
22,403,2011,12,168.24
22,403,2012,35,447.5000000000002
22,403,2013,28,133.69000000000003
22,403,2014,49,255.51999999999992
22,403,2015,4,10.299999999999999
22,404,2003,25,155.45999999999995
22,404,2004,16,81.01999999999998
22,404,2005,28,202.67000000000004
22,404,2006,26,318.14
22,404,2007,56,407.8999999999999
22,404,2008,57,270.78
22,404,2009,15,49.099999999999994
22,404,2010,48,655.5500000000001
22,404,2011,18,134.8
22,404,2012,18,66.35
22,404,2013,20,82.19
22,404,2014,32,145.50999999999996
22,405,2004,21,64.37
22,405,2005,20,66.75999999999999
22,405,2006,39,251.14999999999986
22,405,2007,80,468.37000000000006
22,405,2008,70,322.1900000000001
22,405,2009,17,66.3
22,405,2010,6,27.05
22,405,2011,10,45.269999999999996
22,405,2012,15,169.69999999999996
22,405,2013,6,53.66999999999999
22,405,2014,41,107.78999999999998
22,405,2015,4,10.620000000000001
22,406,2002,7,140
22,406,2003,23,253.1
22,406,2004,31,187.41999999999996
22,406,2005,36,271.05000000000007
22,406,2006,31,198.79
22,406,2007,113,681.2699999999999
22,406,2008,54,174.56
22,406,2009,37,164.41000000000003
22,406,2010,9,64.39999999999999
22,406,2011,9,43.699999999999996
22,406,2012,17,140.65
22,406,2013,25,142.38999999999996
22,406,2014,32,127.63999999999999
22,407,2003,3,11
22,407,2004,30,191.39000000000001
22,407,2005,27,173.79999999999998
22,407,2006,53,556.8000000000001
22,407,2007,71,370.12000000000006
22,407,2008,58,349.72000000000014
22,407,2009,57,367.74
22,407,2010,10,57.6
22,407,2011,22,200.33
22,407,2012,4,51.2
22,407,2013,4,25.1
22,407,2014,40,162.08999999999997
22,408,2003,7,57.3
22,408,2004,19,82.37000000000002
22,408,2005,46,187.55000000000004
22,408,2006,32,290.87999999999994
22,408,2007,104,498.1999999999996
22,408,2008,98,551.26
22,408,2009,46,368.19999999999993
22,408,2010,109,500.32
22,408,2011,23,75.6
22,408,2012,21,104.53
22,408,2014,53,119.36999999999999
22,408,2015,2,3.7699999999999996
22,409,2003,56,396.16999999999996
22,409,2004,5,31.78
22,409,2005,43,195.00999999999996
22,409,2006,60,217.44
22,409,2007,64,499.82
22,409,2008,30,232.63
22,409,2009,54,339.83000000000004
22,409,2010,7,60.53
22,409,2013,6,32.26
22,409,2014,22,85.50999999999999
