pc11_state_id,pc11_district_id,tot_p_11,sc_p_11,st_p_11,lit_p_11,workers_p_11,sc_share_11,st_share_11,lit_rate_11,lfp_rate_11,tot_p_01,sc_p_01,st_p_01,lit_p_01,workers_p_01,sc_share_01,st_share_01,lit_rate_01,lfp_rate_01
09,197,3676841,486958,28617,2403903,1220708,0.13243923248244893,0.007783039843169721,0.6537957447711228,0.3319991264240145,3134337,435147,769,1692793,980513,0.13883223150541885,2.4534694259104874e-4,0.5400800871125218,0.312829475579684
09,198,1578213,353103,1873,910146,470608,0.22373595959480755,0.0011867853071797026,0.5766940203888828,0.29819042169846527,1352172,292025,225,624796,388205,0.2159673473493017,1.6639894924610184e-4,0.4620684350807442,0.2870973515203687
09,199,2496970,661129,20132,1428683,881996,0.2647725042751815,0.008062571837066525,0.572166665999191,0.35322651053076326,2069562,552634,1302,914688,696256,0.2670294487432607,6.291186251003836e-4,0.4419717795359598,0.3364267415037578
09,200,1862559,421661,385018,985708,730399,0.22638799629971454,0.20671452555328448,0.5292224300008751,0.3921481145026815,1497066,622031,493,584864,551863,0.4155000514339381,3.2931079858870615e-4,0.3906734906811056,0.36862970637233095
09,201,1774480,281011,140,1055202,545984,0.1583624498444615,7.889635273432216e-5,0.594654208556873,0.30768675893782965,1531593,254360,22,729916,429677,0.16607545215994066,1.436412937379578e-5,0.47657308436379636,0.2805425462247477
09,202,1436719,254299,150,724850,472765,0.17699981694402314,1.0440454953265044e-4,0.5045175848582778,0.3290587790653566,1227677,216444,8,477119,363685,0.17630370203237497,6.516371977319767e-6,0.38863561018085374,0.29623834282144246
10,203,3935042,553944,250046,1759481,1478947,0.1407720679982577,0.06354341325962976,0.44713144103671576,0.37584020704226284,3040942,434654,44912,932077,1152914,0.14293399874117954,0.01476910773043353,0.3065092987633437,0.3791305457322106
10,204,5099371,649726,12461,2276957,1737539,0.1274129691681582,0.002443634714948177,0.4465172273207813,0.3407359456685932,3916636,510431,4773,1155614,1280091,0.13032382891849026,0.001218647839625638,0.29505269317853383,0.32683430372391004
10,205,656246,96655,318,283698,216372,0.14728470725916806,4.8457438216766274e-4,0.4323043492836528,0.3297117239571746,515864,74366,64,144406,161192,0.1441581502101329,1.2406370671339732e-4,0.2799303692446071,0.31246995332103034
10,206,3423574,405714,2989,1436794,1114583,0.11850598234476603,8.730642305380283e-4,0.4196766303284229,0.32556124097215366,2669205,314244,1786,813402,850905,0.11772943629282877,6.691130879793796e-4,0.3047356797248619,0.3187859306422699
10,207,4487379,587158,3990,2155338,1636938,0.13084653647485536,8.891604653852505e-4,0.4803111125670464,0.36478710623729355,3562892,479353,1258,1190765,1223640,0.1345404239028295,3.5308395539353986e-4,0.33421304939919594,0.3434401042748419
10,208,2229076,354249,10168,1033283,877682,0.15892190306656212,0.004561531325087166,0.46354767625688853,0.39374251932190735,1716169,253756,5219,505475,721095,0.14786189472015868,0.003041075791486736,0.2945368433994554,0.42017715038553893
10,209,2811569,382654,38848,1195768,1069893,0.13609980761631674,0.013817196021154025,0.4253027402137383,0.3805323646689802,2158608,293488,29423,589679,853445,0.13596169383232157,0.013630543387219913,0.2731755835241971,0.3953682187780273
10,210,1690400,113118,64224,745056,529064,0.0669178892569806,0.037993374349266446,0.4407572172266919,0.3129815428300994,1295559,85788,46830,313310,416845,0.0662169766100965,0.036146559130074356,0.24183383388946392,0.32174914457774595
10,211,3264619,390991,139490,1332326,1143318,0.11976619630039524,0.04272780376515606,0.4081107167482637,0.3502148336452125,2528974,309506,110052,694579,955346,0.12238401818286783,0.043516461616449995,0.2746485333577965,0.37776030912140657
10,212,3071029,263100,179971,1280190,1013566,0.08567161039508256,0.05860283312205779,0.4168602771253544,0.3300411686115631,2343313,203197,140059,639742,878991,0.08671355469798529,0.05976965091731237,0.27300748982316914,0.37510609978265813
10,213,2001762,346275,12532,834577,777546,0.1729851001267883,0.00626048451314392,0.4169211924294696,0.3884307924718323,1507121,257467,9295,426732,675276,0.17083366232704608,0.006167388019940005,0.28314382189618487,0.44805692442743483
10,214,1900661,317249,6009,804996,649898,0.16691508901376942,0.003161531698709028,0.4235347597493714,0.3419326223876851,1508182,242612,4642,465577,589467,0.160863874519123,0.003077877868851372,0.3087008066665694,0.3908460649974605
10,215,3937385,615688,2772,1816634,1223640,0.15636977333941182,7.040205618703784e-4,0.4613808403293049,0.3107747908827813,3274913,507362,841,1160799,1021964,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225
10,216,4801062,751975,5979,2509232,1547586,0.1566268046528039,0.0012453494664305521,0.5226410323382619,0.3223424317369782,3746392,594445,3472,1440858,1139784,0.1586713296419595,9.267583317495873e-4,0.3845988353594605,0.3042351147450667
10,217,2562012,320064,60807,1382998,728201,0.12492681533107573,0.023734080870815594,0.5398093373489273,0.2842301285083754,2151753,267236,6107,816056,641317,0.12419455206987047,0.0028381510331343795,0.379251707793599,0.2980439669423024
10,218,3330464,386685,87000,1930175,932416,0.11610544356582146,0.02612248623615208,0.5795513778260326,0.2799657945559538,2714069,308998,13803,1117978,730299,0.11385045848134295,0.005085721844212509,0.4119195201006312,0.269079010150442
10,219,3951862,474066,36786,2157454,1040231,0.11996016055216503,0.009308523425160089,0.5459335371528662,0.2632255377338581,3247147,389925,6611,1346873,860555,0.12008233689451078,0.002035941089208465,0.41478658034268234,0.26501879958006214
10,220,3495021,738031,2274,1926740,1060344,0.211166399286299,6.506398673999384e-4,0.5512813799974307,0.3033870182754267,2716711,561813,3068,1097705,782204,0.2067989565323658,0.0011293067241970162,0.4040565963770162,0.28792315413748465
10,221,4261566,803128,1884,2142880,1343400,0.18845842115316294,4.420910059823079e-4,0.5028386278659066,0.3152362300619068,3381968,627164,3265,1205578,1068259,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213
10,222,2970541,432270,1597,1548673,938182,0.1455189475587107,5.376125089672218e-4,0.5213437552284247,0.3158286655528404,2335875,338708,1505,889892,742154,0.1450026221437363,6.44298175202012e-4,0.3809673034730026,0.3177199122384545
10,223,1666886,247161,675,768028,560805,0.14827708673538562,4.049467090130939e-4,0.4607561644887533,0.33643872466383423,1280354,185122,332,414174,467240,0.14458657527527544,2.5930328643484536e-4,0.32348397396345074,0.3649303239572806
10,224,3037766,318569,67180,1573066,983528,0.10486949949403608,0.022114935778463515,0.5178364627163514,0.32376687341947996,2406058,252292,55399,959856,850052,0.10485699014736968,0.023024798238446456,0.39893302655214463,0.35329655394840853
10,225,2034763,247858,90432,965321,771080,0.12181172942499938,0.04444350521412076,0.47441446497700224,0.37895322452786884,1602009,198915,73595,545772,633294,0.12416596910504248,0.04593919260129001,0.340679734008985,0.3953123858854726
10,226,1367765,183846,21404,801817,426658,0.1344134409054187,0.01564888705296597,0.5862242417374329,0.31193808877987084,1134298,150704,18060,552728,330362,0.13286102946492015,0.01592174190556626,0.4872864097441766,0.2912479789261728
10,227,1000912,153209,8333,507270,326576,0.15306940070655561,0.00832540722860751,0.5068077912943396,0.32627843406812984,802039,126522,5636,303502,292538,0.15775043358240684,0.007027089705114091,0.3784130198157446,0.36474286163141695
10,228,636342,131115,617,328676,224655,0.20604486266818786,9.696043951208627e-4,0.5165084184290837,0.3530412891181157,525478,103732,211,202031,194384,0.19740502932568063,4.01539170050887e-4,0.3844709007798614,0.3699184361666901
10,229,2877653,607672,1442,1519933,1045420,0.21116931054578159,5.011028084345124e-4,0.5281849479419513,0.36328911095257144,2362149,471656,970,1012133,900301,0.19967241693898224,4.1064302040218464e-4,0.4284797445038395,0.38113641434134765
10,230,5838465,920918,9069,3459679,1881886,0.15773289725981057,0.0015533192371625076,0.5925665393215511,0.3223254742470838,4689460,722196,9236,2441672,1416041,0.15400408575827493,0.001969523143389644,0.5206723162155131,0.301962486085818
10,231,2728407,425402,13977,1599151,822493,0.15591588791554925,0.005122769440189825,0.5861116028510409,0.30145539136939614,2242380,343472,8318,1072821,653599,0.15317296800720662,0.0037094515648551985,0.4784296149626736,0.291475575058643
10,232,1706352,251737,26824,989807,538322,0.1475293491612516,0.015720085890836122,0.5800719898356259,0.3154812137237803,1402177,197988,8428,642053,408126,0.1412004333261778,0.006010653433910269,0.4578972554820112,0.29106596385477723
10,233,1626384,369088,57981,920276,511163,0.2269377957481136,0.03565025233893103,0.5658417692254719,0.31429416423181733,1282419,284169,35645,557584,439752,0.221588264054104,0.02779512780144399,0.4347908132989296,0.34290820706804875
10,234,2959918,549546,31650,1799832,924879,0.1856625757875725,0.010692863788794148,0.6080681964838215,0.3124677778235748,2463277,445811,25514,1211374,748549,0.18098289392544972,0.010357747017489304,0.4917733571985611,0.3038834040994984
10,235,2540073,612064,1033,1466002,837770,0.24096315342118121,4.0668122530336726e-4,0.5771495543632014,0.3298212295473398,2004365,470746,1640,916631,668335,0.23486041713959283,8.182142474050385e-4,0.4573174047641023,0.33343976770697953
10,236,4391418,1334351,3098,2297613,1664062,0.30385424480202067,7.054668901935548e-4,0.5232052608064184,0.37893500459304946,3474031,1029582,2945,1405638,1277843,0.29636523105291807,8.477183997494553e-4,0.4046129697748811,0.36782717252667
10,237,2219146,565112,2045,1091012,817041,0.2546529160316626,9.215256679821878e-4,0.49163597167559053,0.3681781189700903,1809585,435964,2073,679124,674321,0.2409193268069751,0.0011455665249214598,0.3752926776028758,0.37263847788305055
10,238,1760405,302649,78793,858588,727571,0.17192009793200996,0.0447584504702043,0.4877218594584769,0.4132975082438416,1396818,242479,66698,475875,595699,0.17359383971283301,0.047749957403183524,0.3406850427185217,0.42646858789047676
10,239,1125313,222974,1285,618881,365378,0.19814398305182648,0.0011419045190093778,0.5499634323961422,0.32469010844094043,926397,174555,1019,412256,361118,0.18842353764098976,0.0010999603841549573,0.44501007667339165,0.38980912071174667
10,240,700843,141314,590,386351,236354,0.20163431752903288,8.418433229696237e-4,0.5512661180892154,0.3372424351816313,587826,111570,294,261857,219735,0.18980106358003898,5.001480029804738e-4,0.44546685583829226,0.37380959671739594
11,241,43709,982,28715,30450,23359,0.022466768857672334,0.6569585211283717,0.6966528632547073,0.5344208286622892,40962,879,21723,23554,23496,0.021458913139006885,0.5303207851179141,0.5750207509398955,0.5736048044529076
11,242,136435,5935,57817,93432,70348,0.04350056803606113,0.4237695605966211,0.6848096163008026,0.515615494557848,123048,5747,23690,60552,53212,0.046705350757427995,0.19252649372602562,0.49210064365125805,0.43244912554450293
11,243,146850,6053,41392,106741,74753,0.04121893088185223,0.28186584950629895,0.7268709567585973,0.509043241402792,131271,6243,20450,74521,69540,0.04755810498891606,0.1557845982738,0.5676882175042469,0.5297438124185845
11,244,283583,15305,78436,214329,139678,0.053970089885500894,0.2765892172661972,0.7557893103606351,0.49254715550650074,230578,13421,43279,148792,110750,0.05820589995576334,0.1876978723035155,0.6453000719929916,0.48031468743765665
12,245,49977,0,34811,26073,28561,0,0.6965404085879504,0.5216999819917162,0.5714828821257778,36395,96,27749,13898,20219,0.002637724962220085,0.7624398955900535,0.3818656408847369,0.5555433438659156
