pc11_state_id,pc11_district_id,emp_all,count_all,emp_manuf,emp_services,census_year
19,340,208165.5,88971,78037,126001.5,2005
19,340,235333,113863,86221,139766,2013
19,341,309397.0644788965,105797.02557670961,133703.187385776,171419.46331311454,1990
19,341,613368,157780,310906,299815,1998
19,341,531098,199778,252198,276429,2005
19,341,697004,312132,342519,349612,2013
19,342,1256044,310136,273893,981799,1998
19,342,1281951,356209,304417,975153,2005
19,342,1422183,542535,394324,1026387,2013
19,343,296907.6863866116,153742.22662800865,90719.49954671845,175057.15862905426,1990
19,343,565260,236364,190322,336137,1998
19,343,763056,382108,252527,466758,2005
19,343,938158,483102,286704,621564,2013
19,344,303721.73986486485,154735.83445945947,127978,168087.73986486485,1990
19,344,341678,176502,146498,186560,1998
19,344,399245.57102709654,208296.2668604349,128404,242476.57102709654,2005
19,344,504453,276997,177260,320391,2013
19,345,344236,179059,99655,224088,1990
19,345,416349,207476,133706,261455,1998
19,345,468526.6828235408,233072.0072355048,130734.77069015584,318928.814853354,2005
19,345,514084,272624,126327,367035,2013
20,346,14426,7280,6660,7748,1990
20,346,11973,6278,2958,9015,1998
20,346,18131,11124,5845,12034,2005
20,346,20892,11040,2000,18878,2013
20,347,12899,7233,4961,7671,1990
20,347,9219,5555,2149,7070,1998
20,347,15862,9377,3578,12172,2005
20,347,24276,12623,3774,20197,2013
20,348,22265,8566,6158,15019,1990
20,348,16569,6760,5299,11212,1998
20,348,21900,11418,4528,16425,2005
20,348,30944,11358,8245,22294,2013
20,349,53459,20464,20872,32113,1990
20,349,37154,22879,9735,27296,1998
20,349,46334,25577,9306,36803,2005
20,349,78943,32537,13203,65323,2013
20,350,36579,15927,15772,20712,1990
20,350,33725,15343,13277,20046,1998
20,350,43130,22684,15439,27478,2005
20,350,53209,26365,8046,44967,2013
20,351,16051,8203,5785,9906,1990
20,351,21879,11315,5423,16372,1998
20,351,27505,14368,5968,21355,2005
20,351,57540,26455,6293,48729,2013
20,352,28820,10731,7636,18383,1990
20,352,14948,8088,2910,10880,1998
20,352,28145,15172,6393,18761,2005
20,352,28972,15166,4175,22593,2013
20,353,11931,5330,3568,7541,1990
20,353,20355,6567,3856,8173,1998
20,353,20137,11519,5600,12724,2005
20,353,25568,13551,3408,20869,2013
20,354,60592,18155,18702,40857,1990
20,354,86782,18998,33058,48163,1998
20,354,88912,35675,19907,59206,2005
20,354,194146,88736,99858,90512,2013
20,355,56299,18000,15856,40246,1990
20,355,45735.45816011801,21841.50388896339,8272.366434222879,36854.09172589513,1998
20,355,74037.44106208932,31374.24440123374,19841.473313665014,46978.50911894864,2005
20,355,90906,44458,25153,65516,2013
20,356,11415,5479,3556,7744,1990
20,356,8827,5073,2466,5969,1998
20,356,14562,7694,3600,10440,2005
20,356,20442,9517,2885,16970,2013
20,357,139413,24265,94343,44798,1990
20,357,152070,29151,63768,86212,1998
20,357,113780,43769,35971,76802,2005
20,357,179467,72273,27862,150517,2013
20,358,28137,14297,8849,19087,1990
20,358,14570,8471,2423,12134,1998
20,358,26858,15884,6454,19865,2005
20,358,53975,22936,6569,46071,2013
20,359,14814,7032,5090,9282,1990
20,359,9194,4593,2285,6585,1998
20,359,15124,7761,3776,11031,2005
20,359,19410,10856,1987,17253,2013
20,360,33118,15221,7781,24492,1990
20,360,33611,17781,7207,26404,1998
20,360,45312,23510,10946,33801,2005
20,360,65542,31259,12312,51276,2013
20,361,34271,9249,9443,21961,1990
20,361,30172,11130,9557,20596,1998
20,361,30495,14299,7388,22265,2005
20,361,42478,19821,7722,33586,2013
20,362,29970,13801,12817,16956,1990
20,362,33815,16520,9747,23274,1998
20,362,36808,18896,12586,21624,2005
20,362,31338,16335,6313,23734,2013
20,363,14127,7207,6396,7578,1990
20,363,19588,11243,5849,13539,1998
20,363,21955,13328,8284,13443,2005
20,363,28906,15377,4405,24371,2013
20,364,120888,36259,45610,73826,1990
20,364,115521,43834,33872,79777,1998
20,364,114784,47145,31668,81030,2005
20,364,169319,60282,25716,142735,2013
20,365,12310,5632,4943,7087,1990
20,365,11221,5699,3829,6076,1998
20,365,10858,5865,3354,7323,2005
20,365,15055,6734,2409,12596,2013
20,366,17617,8802,8129,9267,1990
20,366,20568,10999,7886,12415,1998
20,366,22126,10362,8500,12292,2005
20,366,29603,14658,5458,23362,2013
20,367,16898,7984,7958,8763,1990
20,367,10468,5552,3305,7107,1998
20,367,12686,6493,4966,7396,2005
20,367,18379,7940,2158,16102,2013
20,368,24523,8993,10236,14255,1990
20,368,42406,14580,10876,30086,1998
20,368,43603,16822,10824,25556,2005
20,368,38426,16214,5509,32488,2013
20,369,18373,8126,7964,10220,1990
20,369,25387,6661,10835,13450,1998
20,369,37433,10582,19808,15500,2005
20,369,68705,19374,19354,49050,2013
21,370,36783,16340,12027,24159,1990
21,370,62673,31571,11437,49725,1998
21,370,141299,63709,28750,108757,2005
21,370,142633,73145,19053,91392,2013
21,371,25109,8381,5591,17143,1990
21,371,58507,21883,19813,30569,1998
21,371,58205,27805,21692,31258,2005
21,371,72608,33378,24861,42475,2013
21,372,38154,14577,12536,25337,1990
21,372,89019,41380,32158,44836,1998
21,372,126224,69799,49177,58922,2005
21,372,165163,82958,69107,85743,2013
21,373,1505,777,614,891,1990
21,373,24890,12771,2663,7625,1998
21,373,40806,25123,7225,12155,2005
21,373,24058,9174,4387,15368,2013
21,374,8488,4282,2949,5442,1990
21,374,105980,32977,49295,51973,1998
21,374,169597,62295,54750,107557,2005
21,374,173779,72821,42279,119068,2013
21,375,28727,8213,5194,23066,1990
21,375,62740,33214,14219,47660,1998
21,375,136451,69196,46990,74886,2005
21,375,187185,84736,40446,118097,2013
21,376,68392.80335652886,29988.675480966027,40318.64089234547,26051.16246418338,1990
21,376,151658.32947976878,69065.1936416185,90359.47302504817,57276.48554913295,1998
21,376,326095.2193784278,155159.84643510054,212170.51736745887,102940.63619744059,2005
21,376,282321,130176,135480,111138,2013
21,377,35872,18492,9679,24173,1990
21,377,74922,37994,22744,50275,1998
21,377,168227,94060,41631,111682,2005
21,377,192251,102248,30417,156282,2013
21,378,18082,9042,3710,14184,1990
21,378,40452.69886975242,23433.3471474704,4777.7785252960175,33765.09284176534,1998
21,378,80903,51609,9391,69315,2005
21,378,99254,56227,12284,80920,2013
21,379,18136,10260,3990,13190,1990
21,379,41810,22970,6402,33541,1998
21,379,78948,47893,11104,64262,2005
21,379,133626,59777,20849,99590,2013
21,380,29351.98977216032,12913.528521536671,5321.2894561782805,22733.34641609845,1990
21,380,48197,27008,6422,40605,1998
21,380,87830,46971,13299,66030,2005
21,380,87649,46591,13106,70283,2013
21,381,27467,14215,7031,19786,1990
21,381,154707,64484,25245,128739,1998
21,381,234544,127833,39612,188926,2005
21,381,251339,129326,43354,203922,2013
21,382,26461.043426752065,13089.203990966644,6245.440450186961,19378.338787901226,1990
21,382,45359.903655528775,25368.522924423018,5999.4829615865365,39166.42069394224,1998
21,382,107124.70441408303,59943.731285530026,18074,85190.70441408303,2005
21,382,279721,111198,49424,219290,2013
21,383,6601,2340,1564,5009,1990
21,383,39649,22828,8587,30442,1998
21,383,72324,38721,14136,55838,2005
21,383,82697,45070,13435,66442,2013
21,384,13814,6718,6319,7159,1990
21,384,60855,29631,22233,36161,1998
21,384,92310,50492,24895,65502,2005
21,384,96911,49324,20118,71986,2013
21,385,24914,13950,7669,16191,1990
21,385,34615,19820,9088,24724,1998
21,385,69921,42974,18470,48172,2005
21,385,99497,49465,22433,70006,2013
21,386,17468.367781821693,9430.803936017239,4480.332690557077,12952.035091264614,1990
21,386,130012.54545454546,56055.005010737295,18130.521116678596,110444.3299928418,1998
21,386,197576,91900,26748,164518,2005
21,386,266060,113678,34708,230122,2013
21,387,30610,13969,3324,24583,1990
21,387,65278,37022,7272,55685,1998
21,387,126239,71570,18439,102021,2005
21,387,205365,83782,26528,162386,2013
21,388,5015,2895,1325,3642,1990
21,388,150848,88970,28593,114344,1998
21,388,269474,147256,59979,189723,2005
21,388,321538,161469,52048,251051,2013
21,389,4550.995655361556,2494.9956553615552,1422,2853.9956553615552,1990
21,389,18144,10807,2739,14708,1998
21,389,42431,22837,6317,29994,2005
21,389,50691,24690,7844,32937,2013
21,390,8431,3791,2608,5677,1990
21,390,30096,19154,9127,17038,1998
21,390,58940,33744,16078,28844,2005
21,390,87309,49098,10522,32088,2013
21,391,5851,2329,1316,3906,1990
21,391,13142,7611,2524,9738,1998
21,391,27058,14397,4526,20359,2005
21,391,53261,31776,5084,24954,2013
21,392,3714,2109,922,2351,1990
21,392,34089,18027,6238,26405,1998
21,392,64261,29701,10517,46457,2005
21,392,76938,36453,6693,47148,2013
21,393,41992,20556,12167,28903,1990
21,393,117523,59002,25149,55358,1998
21,393,167042,81724,39362,94746,2005
21,393,181994,86614,24988,67433,2013
21,394,10789,6129,3659,6723,1990
21,394,24932,13691,6568,18232,1998
21,394,34607,17986,8185,24186,2005
21,394,39956,20221,8959,29790,2013
21,395,20454,10897,6292,13512,1990
21,395,47523,25185,11043,35799,1998
21,395,87379.22554323121,48766.0990544595,21523.597077007,57832.67258387126,2005
21,395,112264,61259,21781,77528,2013
21,396,2623,1302,738,1847,1990
21,396,32490,15150,8973,22182,1998
21,396,54064,28828,10082,37452,2005
21,396,72240,35408,10419,42820,2013
21,397,6945.298741407465,4070.703918317981,2080.0208026689797,4679.277938738485,1990
21,397,24191.58690615794,13898.772273546321,5576.235820724766,18538.773846637872,1998
21,397,63686,38707,15406,45034,2005
21,397,74765,45973,16921,49987,2013
21,398,31882,10682,5139,26342,1990
21,398,36730,17443,8656,27622,1998
21,398,89222,40205,18252,62952,2005
21,398,106944,46303,15084,86834,2013
21,399,2599,1330,632,1857,1990
21,399,7932,4407,1384,6497,1998
21,399,21142,11656,5087,15538,2005
21,399,31303,17240,6615,22962,2013
22,400,11963.37527593819,5021.941869021339,2300.075055187638,7070.300220750552,1990
22,400,17243.015315499288,8336.24892791505,3640.4329181131307,13501.363487849703,1998
22,400,18349.75138121547,8381.872928176796,3551.524861878453,14355.226519337017,2005
22,400,42862,14124,3663,36862,2013
22,401,52904,25941,15800,33892,1990
22,401,48569.07847058111,24705.121447615587,14273.427058716597,34157.40847118705,1998
22,401,56981,28880,11686,44003,2005
22,401,83243,35057,11602,66852,2013
22,402,32163,15951,11887,19178,1998
22,402,32687,15824,6565,19073,2005
22,402,30669,13711,3907,26730,2013
22,403,77038.19632721202,38068.102170283804,17792.062103505843,40501.134223706176,1998
22,403,132916.98984771574,59045.58085569253,15803.854242204496,47286.13560551124,2005
22,403,85516,29432,21324,59517,2013
22,404,23863,5954,10088,13772,1998
22,404,123930,42945,10142,33410,2005
22,404,260010,117679,11052,50699,2013
22,405,19644,7244,5786,13487,1998
22,405,58340,30342,10991,45853,2005
22,405,68478,30899,14875,50100,2013
22,406,53422.4166040006,21110.570762520678,11123.415551210708,42182.678598285456,1998
22,406,108700,50548,23010,83481,2005
22,406,125778,53873,23503,100383,2013
22,407,14267,8252,3379,10610,1998
22,407,6505.452444653515,3389.850527739394,1003.0482756593067,5395.846911475024,2005
22,407,106866,47914,7128,30452,2013
22,408,72379,32274,21750,48830,1998
22,408,33867.36611053694,14100.827402923373,9201.693981003002,24439.337122889905,2005
22,408,95299,41830,23419,70821,2013
22,409,159275,67052,42319,111284,1998
22,409,209702,87611,66620,139795,2005
22,409,213429,85552,54391,154460,2013
22,410,183025.9253490349,71925.7148448297,45787.82535155518,134283.4457559559,1998
22,410,237701.37873708562,102153.46803505265,61414.73341959262,165317.36558254424,2005
22,410,302983,105780,82878,218076,2013
22,411,55932,26933,16720,38278,1998
22,411,44847.59935198455,23727.820487257773,13147.227428500217,31140.067480839927,2005
22,411,46504,22610,8475,37736,2013
22,412,38339,17653,12295,25478,1998
22,412,45830,22613,13145,32088,2005
22,412,44544,22047,10037,34389,2013
22,413,33394,16761,7290,19906,1998
22,413,32970,15926,9396,22594,2005
22,413,164961,69594,5659,32530,2013
22,414,39927.17692296895,18042.151453386286,10250.950986001772,26350.96467395602,1998
22,414,87216.08756755522,33274.61587504714,12133.35444064853,61709.62703808229,2005
22,414,66540,27831,9133,56101,2013
22,415,2089,1023,714,1193,1998
22,415,5905,2175,1990,3831,2005
22,415,6135,2331,445,5600,2013
22,416,17793.58666823143,11268.959629151508,2470.3895082736767,9145.197159957752,1998
22,416,15492.9324023002,6753.077807769041,1614.7709189062316,11740.631381293275,2005
22,416,85268,39176,2389,19954,2013
22,417,3885,1855,536,2332,1998
22,417,4933,2012,353,3513,2005
22,417,5871,2448,271,5586,2013
23,418,12716.463432905703,7935.238973686675,3651.2988107500705,8901.164622155633,1990
23,418,15164,9001,3375,11706,1998
23,418,13741,7719,5067,7778,2005
23,418,20230,11164,2712,17403,2013
23,419,36710,16238,11178,25316,1990
23,419,47134,21435,10945,35996,1998
23,419,53538,27202,10766,42288,2005
23,419,76454,38351,10369,65856,2013
23,420,32287,15406,9314,22937,1990
23,420,46140,20835,13541,32569,1998
23,420,51875.013935701325,22925.851568576614,18288.50453720508,33416.839512574545,2005
23,420,63882,30061,15766,48046,2013
23,421,82547,30554,23057,58955,1990
23,421,141750,55394,38160,103317,1998
23,421,140800,65401,31549,108574,2005
23,421,223547,101838,53391,169845,2013
23,422,19742,10751,6428,13198,1990
23,422,31312,17008,8744,22505,1998
23,422,28778,14567,8030,20382,2005
23,422,33061,17625,6686,26333,2013
23,423,39603.36893203884,22000.88349514563,11181.398058252427,26651.970873786406,1990
23,423,45701.540131186644,25688.208586762077,10613.315563506261,34471.22456768038,1998
23,423,44119.67458432304,23472.9216152019,10472,33318.67458432304,2005
23,423,68619,37742,10851,54001,2013
23,424,28229,16207,11160,16002,1990
23,424,39678,22201,12005,26556,1998
23,424,47861,27603,15823,30327,2005
23,424,46683,27310,10259,35915,2013
23,425,36518.98676913326,19770.98676913326,14751.986769133258,21485,1990
23,425,58626,32323,19428,37972,1998
23,425,87107,45933,30667,54926,2005
23,425,99059,53152,27756,68972,2013
23,426,25141,13850,9052,13948,1990
23,426,31906,16059,9074,20899,1998
23,426,38663,19035,12579,25510,2005
23,426,38510,20448,6953,30151,2013
23,427,224480,95532,162982,59073,1990
23,427,184699,88055,112496,71057,1998
23,427,216281,100260,144177,70202,2005
23,427,227183,121140,140057,86422,2013
23,428,120323,57487,84041,35572,1990
23,428,124642.11147412441,63760.9553058024,79896.10859905907,42589.49202822791,1998
23,428,117764,58557,73559,42874,2005
23,428,109084,68723,56428,52410,2013
23,429,83824,34763,42805,39511,1990
23,429,96269,44232,37347,55793,1998
23,429,130675,58882,57781,70432,2005
23,429,165114,81503,42060,122030,2013
23,430,64815,28232,27165,37269,1990
23,430,65600.50434261755,27861.0086852351,19180.17070979335,46020.3336328242,1998
23,430,85297,40399,29616,54800,2005
23,430,87670,41538,24510,62844,2013
23,431,17777,8283,5009,7430,1990
23,431,15372,7895,4016,9541,1998
23,431,20820,11119,6024,14605,2005
23,431,20431,8714,2716,16612,2013
23,432,32230,16355,8628,22887,1990
23,432,36587,20087,8796,27367,1998
23,432,36403,18900,8670,27364,2005
23,432,70757,34613,13713,54145,2013
23,433,50908,26598,15919,34851,1990
23,433,55400,30575,13314,41859,1998
23,433,64023.431012817295,33978.87999497361,15366.760995224931,48279.640990198546,2005
23,433,82090,42017,15791,65386,2013
23,434,69531.99034162046,29777.222142729384,23812.153460919333,45620.83688070113,1990
23,434,86561.54245450767,36938.4505051061,22620.698368767888,63670.81582314205,1998
23,434,71847.74300137418,35750.91800851165,18801.795500439144,52268.83463547772,2005
23,434,94815,44659,17644,76727,2013
23,435,109389,46198,29326,79737,1990
23,435,154682.09959689312,57660.97266738767,41544.08563563072,112510.01396126242,1998
23,435,146569.86819618678,61653.49770321036,39026.01263634728,107141.67779954063,2005
23,435,179594,87710,46102,132756,2013
23,436,52479,28296,19116,33009,1990
23,436,54144.799763233554,30770.015897175716,14097.35261288686,39121.44715034669,1998
23,436,54713,32022,19653,34665,2005
23,436,66054,34380,14895,50945,2013
23,437,64787,21515,31943,32140,1990
23,437,94043,31488,37398,56206,1998
23,437,94983.07495741056,40529.505962521296,31358.752981260648,62784.32197614991,2005
23,437,133694,52731,48375,84711,2013
23,438,66232,25455,26111,39763,1990
23,438,72665,29737,25202,46934,1998
23,438,93467,43560,31295,61326,2005
23,438,126168,43582,49395,75932,2013
23,439,199583,59661,48831,150594,1990
23,439,258128,90002,62550,195144,1998
23,439,266576,99071,69388,196314,2005
23,439,371428,137891,87678,282923,2013
23,440,48657,23385,14322,33171,1990
23,440,59111,26852,13361,45035,1998
23,440,72070,33071,15792,54762,2005
23,440,100870,44047,23498,74067,2013
23,441,26091,11678,6441,19146,1990
23,441,33482,15050,7550,25757,1998
23,441,38633,19173,10096,27901,2005
23,441,41031,20402,8061,32651,2013
23,442,50230,26890,19035,30366,1990
23,442,54520.06726457399,28951.09192825112,16015.09192825112,38321.97533632287,1998
23,442,47912.62264489503,26479.709287124144,13171.350285816821,34258.40937171567,2005
23,442,65672,35090,10949,53980,2013
23,443,51433,27187,15101,35206,1990
23,443,53583,29270,13639,39747,1998
23,443,57680,31469,14388,42849,2005
23,443,60121,33068,10026,49675,2013
23,444,123246,38644,27437,95648,1990
23,444,151695.07422721008,52768.00334711558,38324.54991139988,111739.5243158102,1998
23,444,146168.39309791333,58341.97704654896,29083.906902086677,115574.48619582664,2005
23,444,224068,82493,29944,193548,2013
23,445,38217,18253,13901,24076,1990
23,445,39438,20347,10340,29014,1998
23,445,45857.17836555685,23232.46399245707,9888.289921611173,35711.490265530076,2005
23,445,75221,32740,15144,59640,2013
23,446,44639,22255,18661,24054,1990
23,446,48001.157427075595,20526.308405728392,16348.395400174453,30726.995883157986,1998
23,446,43236.81589401015,18512.35436567152,18648.384640994707,22384.821896366237,2005
23,446,71187,29228,22584,47894,2013
23,447,62743,23261,25488,29093,1990
23,447,62651,34254,17155,42298,1998
23,447,68175.13113481361,31299.06187069264,17529.021905569556,38448.10810649404,2005
23,447,100802,46258,18071,59521,2013
23,448,18502,9434,6556,11930,1990
23,448,19354,10474,5026,13674,1998
23,448,25070,13569,6849,17797,2005
23,448,28968,15074,6413,21980,2013
23,449,52642.528344505976,22251.56676867774,14172.14143106966,26135.386913436316,1990
23,449,53619,24242,11776,40984,1998
23,449,55443,26669,13716,40891,2005
23,449,54327,27913,8357,45747,2013
23,450,43742,18865,27572,14056,1990
23,450,85574,30836,39587,40385,1998
23,450,49702,23657,29089,18138,2005
23,450,65046,35605,17818,45608,2013
23,451,63263.916514117715,27271.458257058857,41549,21184.916514117715,1990
23,451,209336.59081689102,79755.87589894893,58539.1794209847,147872.41139590633,1998
23,451,237664.21021574773,80413.53273096072,67481.16042780748,166656.04978794025,2005
23,451,144837,67449,37331,107464,2013
23,452,55071,23332,27277,27309,1990
23,452,47382.14363985783,22101.527326301177,18413.213188242473,27425.41960477793,1998
23,452,54984,27983,22423,31961,2005
23,452,42851,22522,7333,35160,2013
23,453,12777,7395,3959,8470,1990
23,453,16667,9066,4386,12028,1998
23,453,16281,9030,4104,11706,2005
23,453,23121,12148,2916,19894,2013
23,454,34301,15065,14367,18962,1990
23,454,36644,17165,10851,25060,1998
23,454,36307,18170,9599,24744,2005
23,454,37494,18911,4800,32533,2013
23,455,72332.72791616373,31728.949906726655,21370.745583232743,45078.98233293098,1990
23,455,87281.50555433481,39668.28997289973,19379.909885495254,63802.55875387583,1998
23,455,84231,42635,20336,59832,2005
23,455,149396,55961,26393,116076,2013
23,456,40135,20915,12069,26726,1990
23,456,57793,25805,11548,44002,1998
23,456,56919,30894,14401,40267,2005
23,456,80011,37899,13364,63990,2013
23,457,89215,41363,44862,37270,1990
23,457,88030,40471,30506,49819,1998
23,457,85177,42963,26892,53677,2005
23,457,87685,45348,17856,65831,2013
23,458,28336,13918,10801,17467,1990
23,458,40643.25752891637,19866.61526571078,12177.17204573317,28337.623380949844,1998
23,458,46760,23893,11813,33153,2005
23,458,58850,29710,8259,47338,2013
23,459,24502,12686,8336,15655,1990
23,459,27508.74247108363,16461.38473428922,6665.82795426683,20326.376619050156,1998
23,459,28245.491577335375,14814.451761102602,6975.205972434916,21125.28560490046,2005
23,459,29513,16864,10282,19152,2013
23,460,42060.32154804854,16312.795605116431,12794.891833387996,23306.100360774024,1990
23,460,36062,15449,11357,23448,1998
23,460,38219,19206,10845,27190,2005
23,460,39291,19582,6008,31775,2013
23,461,24902,8364,6150,13345,1990
23,461,34166,11837,7854,18404,1998
23,461,31908,13010,6594,18652,2005
23,461,43395,16820,6723,28708,2013
23,462,43878,20695,10245,13613,1990
23,462,25624.704384724188,13127.558698727014,8501,16884.704384724188,1998
23,462,33205.80800385728,17475.053905496625,10952.191803278689,21225.538958534235,2005
23,462,30731,14971,5101,25250,2013
23,463,108169,40221,7031,6470,1990
23,463,12903,7742,4192,8425,1998
23,463,27702.80800385728,14193.053905496625,8979.191803278689,18259.538958534235,2005
23,463,17194,9105,2828,14119,2013
23,464,13646,6373,4011,9620,1990
23,464,20499,9567,5330,15116,1998
23,464,20060,9629,4545,15280,2005
23,464,38430,18599,7006,30796,2013
23,465,12174,5554,3452,8463,1990
23,465,13035,6093,2773,10104,1998
23,465,13343,6991,3567,9425,2005
23,465,19230,10054,3231,15944,2013
23,466,37098,18131,9629,27103,1990
23,466,39337.6,19120.4,9380.8,29531.8,1998
23,466,48001,24558,10254,37508,2005
23,466,61697,28119,12521,48738,2013
23,467,45208,15182,10861,34022,1990
23,467,47249,17052,8351,38545,1998
23,467,47272,18248,8045,38794,2005
23,467,45886,17553,13686,30947,2013
24,468,113263.53858532148,38803.30742321416,18429.796333869726,91642.46659203806,1990
24,468,90645,38312,17239,65613,1998
24,468,128778,58859,29054,97120,2005
24,468,238573,85543,68603,156694,2013
24,469,88126,36029,35437,52523,1990
24,469,88915,41752,27216,61436,1998
24,469,114716,52690,25672,88810,2005
24,469,164449,74143,36748,125901,2013
24,470,47585,21345,13990,33425,1990
24,470,57374,25972,15963,41383,1998
24,470,73744.31328320802,34751.88120300752,11742.449122807018,61949.864160401004,2005
24,470,93613,47954,17566,74808,2013
24,471,109781.87701082187,37606.186311787074,45943.578824217606,63399.29818660427,1990
24,471,122683,46068,36354,86043,1998
24,471,148948,63193,44625,104039,2005
24,471,173800,65981,50998,122083,2013
24,472,79851.68313083827,36532.1377373466,16860.195799499357,60172.48733133891,1990
24,472,83258.57660705654,40158.937651039145,19326.6389560174,62035.93765103915,1998
24,472,105816,55389,16574,89211,2005
24,472,142292,64334,28999,91691,2013
24,473,63202.27827170066,17604.299576920246,18036.333935680097,44781.94433602056,1990
24,473,95683.31839191657,28656.15228062632,40408.02164176431,55245.29675015228,1998
24,473,88293.90021196804,35126.51573455079,20807.660851133216,67354.23936083482,2005
24,473,139740,35067,61175,77907,2013
24,474,39670.09411564955,16572.57703727254,14646.248004873509,24803.90372935985,1990
24,474,576187.2637086456,175707.49642680728,166233.15028467885,409456.0104975683,1998
24,474,556289.9502647419,210875.52615739693,155949.62008417433,398617.69916730776,2005
24,474,918400,311941,274916,641630,2013
24,475,81093,31971,27151,51937,1990
24,475,95057,39852,33711,60765,1998
24,475,84993,40015,16663,66633,2005
24,475,87382,43659,23830,62915,2013
24,476,119466,44951,53092,65297,1990
24,476,228920,95422,78919,148902,1998
24,476,301943,129798,84855,214465,2005
24,476,527732,177341,241929,276131,2013
24,477,51650.99897792314,23958.999795584627,15845,34816.99897792314,1990
24,477,169265.0120951376,55189.00482993749,70347.87040344183,97584.14169169575,1998
24,477,126371.60621803718,63659.545174121275,23434.227372351652,100278.56222095949,2005
24,477,211397,96973,74042,127913,2013
24,478,30559,13457,7279,21451,1990
24,478,35024.31554921005,16053.67580920892,6030.127500892337,25674.653904679602,1998
24,478,42010,21254,9155,31005,2005
24,478,53973,28382,12799,37397,2013
24,479,89052.56237729549,41459.77067660132,25863.940127285103,56512.13975088391,1990
24,479,132075,62405,30612,99051,1998
24,479,155212,85310,25167,127447,2005
24,479,199255,106667,43088,153056,2013
24,480,77944,26596,43732,33823,1990
24,480,88763,34003,37600,48346,1998
24,480,101305,39765,36964,61507,2005
24,480,116103,45385,49471,64564,2013
24,481,133717.1369589421,37325.45183705758,88540.1516915384,44656.9852674037,1990
24,481,216736,67227,107385,108784,1998
24,481,206968,75848,80669,125733,2005
24,481,371721,166971,145592,224184,2013
24,482,61681.474889795245,24974.73130638982,24101.5296694544,37458.945220340844,1990
24,482,104863,45763,34482,69914,1998
24,482,107732,47678,24393,83180,2005
24,482,181680,74246,45323,135053,2013
24,483,114446.56772609467,42206.49870413313,26956.7851589142,87354.78256718046,1990
24,483,102438,43270,26463,75755,1998
24,483,119454,56839,17722,100458,2005
24,483,190014,75295,42030,147180,2013
24,484,54813.41671813877,21971.56065987235,20451.88516574017,34135.845480749435,1990
24,484,64434,28863,18085,46076,1998
24,484,91549,35270,21074,69885,2005
24,484,115792,43797,35206,79527,2013
24,485,22257.570798411998,9948.836662675658,6614.659713907618,15320.91108450438,1990
24,485,42483,17901,13678,28744,1998
24,485,47156,20382,7533,39603,2005
24,485,60478,25108,12255,48101,2013
24,486,34739.260095421094,15164.988360989222,12749.087419218286,21855.209485189684,1990
24,486,270927,84627,87435,178920,1998
24,486,297652.66869882913,107355.71267277049,82351.14094550576,213334.41755436218,2005
24,486,470351,161395,168946,298602,2013
24,487,17603,6552,3437,13856,1990
24,487,20456,9835,3989,15960,1998
24,487,24497,11287,5577,18682,2005
24,487,28838,13217,4196,24264,2013
24,488,57410.67446327837,21391.762394989244,19612.002245640615,35233.67221763775,1990
24,488,119042,41494,47427,69995,1998
24,488,148824,51633,49976,94754,2005
24,488,204634,54507,99866,103015,2013
24,489,4189,1804,1165,3024,1990
24,489,4511,2290,634,3875,1998
24,489,8673,3876,1457,6904,2005
24,489,10074,5062,1591,8416,2013
24,490,85984,19312,46167,39117,1990
24,490,96968,24149,39554,53727,1998
24,490,103374,32147,37577,63541,2005
24,490,159870,42208,72638,84502,2013
24,491,68613.17968688537,16861.669262843207,34843.02234285265,30558.157344032727,1990
24,491,132048,28655,71299,54916,1998
24,491,140357,35656,56969,82560,2005
24,491,205134,53396,90155,109284,2013
24,492,82886.02583127587,21297.676167849844,35423.91797334073,45382.137420652,1990
24,492,527903,114510,170247,356197,1998
24,492,824466,199241,290698,533067,2005
24,492,1111409,316077,442544,665272,2013
24,493,34893,10642,14805,19275,1990
24,493,36742,12705,14858,19509,1998
24,493,39468,16096,11214,27801,2005
24,493,70000,27148,25065,43631,2013
25,494,5623,1970,577,2352,1990
25,494,6540,2058,635,2684,1998
25,494,6152,2353,548,3697,2005
25,494,8562,2288,860,3246,2013
25,495,12923,3264,4939,6264,1990
25,495,23265,3903,14173,7302,1998
25,495,53693,7580,38444,14416,2005
25,495,72857,8207,53439,19110,2013
26,496,8632,2019,2132,6253,1990
26,496,23412,2341,18498,4842,1998
26,496,51726,6530,36357,15354,2005
26,496,94313,11095,43449,50559,2013
27,497,26087,13194,6184,19298,1990
27,497,61301,27754,11064,47741,1998
27,497,53308,28217,8304,44799,2005
27,497,83573,41517,14081,68411,2013
27,498,47086,22175,13643,32866,1990
27,498,105824,42752,23547,80341,1998
27,498,102321,49516,16598,85203,2005
27,498,136327,61527,27650,107398,2013
27,499,90759,46486,25465,63719,1990
27,499,202163,87535,43213,157581,1998
27,499,208658,116528,35125,171517,2005
27,499,273220,137235,54305,216328,2013
27,500,50925,28705,17012,33518,1990
27,500,116406.88857008712,55103.22421618238,21270.441415827638,94341.28848661901,1998
27,500,124569,65900,23772,100261,2005
27,500,152214,80544,35121,115275,2013
27,501,35690,18136,12110,23207,1990
27,501,99714,50258,18152,80617,1998
27,501,135773,68929,24376,110489,2005
27,501,155479,84834,22773,128812,2013
