pc11_state_id,pc11_district_id,year,dmsp_total_light_cal,roads_completed,road_length_km,tot_p,sc_share,st_share,lit_rate,lfp_rate,ec_emp_all,ec_count_all,ec_emp_manuf,ec_emp_services,winning_party,incumbent_won
10,214,1994,605.3854064941406,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,22917,10536,6136,16293,Janata Dal,No
10,214,1995,1073.6988525390625,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,22917,10536,6136,16293,Janata Dal,Yes
10,214,1996,1534.60498046875,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,22917,10536,6136,16293,Janata Dal,Yes
10,214,1997,1558.1202392578125,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,22917,10536,6136,16293,Janata Dal,Yes
10,214,1998,2213.4525146484375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,Janata Dal,Yes
10,214,1999,1549.308349609375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,Janata Dal,Yes
10,214,2000,3745.589965820313,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,RJD-led coalition,Yes
10,214,2001,2152.8504028320312,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,RJD-led coalition,Yes
10,214,2002,3696.7474365234375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,RJD-led coalition,Yes
10,214,2003,2521.67578125,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,RJD-led coalition,Yes
10,214,2004,2875.9052734375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,23247,11554,4906,18094,RJD-led coalition,Yes
10,214,2005,2394.0284423828125,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,34636,19918,5989,28545,Hung Assembly,No
10,214,2006,3177.7042236328125,1,0,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,34636,19918,5989,28545,Hung Assembly,No
10,214,2007,4220.22802734375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,34636,19918,5989,28545,Hung Assembly,No
10,214,2008,4739.412109375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,34636,19918,5989,28545,Hung Assembly,No
10,214,2009,3741.835205078125,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,34636,19918,5989,28545,Hung Assembly,No
10,214,2010,7810.84521484375,NA,NA,1508182,0.160863874519123,0.00307787786885137,0.3087008066665694,0.3908460649974605,34636,19918,5989,28545,JD(U)-BJP,Yes
10,214,2011,6905.06005859375,1,0.8,1900661,0.16691508901376942,0.00316153169870902,0.4235347597493714,0.3419326223876851,34636,19918,5989,28545,JD(U)-BJP,Yes
10,214,2012,6761.5693359375,19,54.59,1900661,0.16691508901376942,0.00316153169870902,0.4235347597493714,0.3419326223876851,34636,19918,5989,28545,JD(U)-BJP,Yes
10,214,2013,9373.7236328125,8,22.09,1900661,0.16691508901376942,0.00316153169870902,0.4235347597493714,0.3419326223876851,42779,22996,7445,34989,JD(U)-BJP,Yes
10,215,1994,1980.35791015625,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,62212.01151813008,29794.806437992946,14264.302156693857,47719.932140987316,Janata Dal,No
10,215,1995,2904.96240234375,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,62212.01151813008,29794.806437992946,14264.302156693857,47719.932140987316,Janata Dal,Yes
10,215,1996,4890.87841796875,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,62212.01151813008,29794.806437992946,14264.302156693857,47719.932140987316,Janata Dal,Yes
10,215,1997,3427.5262451171875,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,62212.01151813008,29794.806437992946,14264.302156693857,47719.932140987316,Janata Dal,Yes
10,215,1998,5111.851806640625,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,Janata Dal,Yes
10,215,1999,4390.29345703125,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,Janata Dal,Yes
10,215,2000,8405.169189453125,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,RJD-led coalition,Yes
10,215,2001,5499.08642578125,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,RJD-led coalition,Yes
10,215,2002,8093.668701171875,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,RJD-led coalition,Yes
10,215,2003,5367.09912109375,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,RJD-led coalition,Yes
10,215,2004,6106.94189453125,1,2.75,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,56539.363178863496,29239.44063220801,9210.307637869571,47147.05554099392,RJD-led coalition,Yes
10,215,2005,5731.431884765625,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,Hung Assembly,No
10,215,2006,7062.888427734375,1,2.5,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,Hung Assembly,No
10,215,2007,8476.788818359375,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,Hung Assembly,No
10,215,2008,8215.7275390625,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,Hung Assembly,No
10,215,2009,7386.7001953125,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,Hung Assembly,No
10,215,2010,13703.5439453125,NA,NA,3274913,0.15492381018976686,2.568007150113606e-4,0.35445185872113244,0.31205836613064225,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,JD(U)-BJP,Yes
10,215,2011,11173.0546875,1,1.13,3937385,0.15636977333941182,7.040205618703784e-4,0.4613808403293049,0.3107747908827813,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,JD(U)-BJP,Yes
10,215,2012,10872.4609375,10,22.839999999999996,3937385,0.15636977333941182,7.040205618703784e-4,0.4613808403293049,0.3107747908827813,77768.537677293265,44649.584110298194,16399.612662106127,60943.61828794802,JD(U)-BJP,Yes
10,215,2013,14113.6669921875,23,68.98,3937385,0.15636977333941182,7.040205618703784e-4,0.4613808403293049,0.3107747908827813,147215,72544,31565,114955,JD(U)-BJP,Yes
10,216,1994,6894.19873046875,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,94472.6011578306,40594.0400670323,19396.16118220597,74484.43997562461,Janata Dal,No
10,216,1995,8998.0244140625,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,94472.6011578306,40594.0400670323,19396.16118220597,74484.43997562461,Janata Dal,Yes
10,216,1996,8084.3955078125,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,94472.6011578306,40594.0400670323,19396.16118220597,74484.43997562461,Janata Dal,Yes
10,216,1997,7346.611328125,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,94472.6011578306,40594.0400670323,19396.16118220597,74484.43997562461,Janata Dal,Yes
10,216,1998,10517.52490234375,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,Janata Dal,Yes
10,216,1999,7048.698974609375,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,Janata Dal,Yes
10,216,2000,11997.79736328125,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,RJD-led coalition,Yes
10,216,2001,7877.63623046875,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,RJD-led coalition,Yes
10,216,2002,10295.69384765625,1,2.9,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,RJD-led coalition,Yes
10,216,2003,8860.3125,NA,NA,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,RJD-led coalition,Yes
10,216,2004,10237.53125,10,32.35,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,90523.8823733407,41617.19736914297,16073.445006557991,73929.43736678272,RJD-led coalition,Yes
10,216,2005,10478.599609375,14,54.64,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,87954,42773,21159,66500,Hung Assembly,No
10,216,2006,11621.7255859375,3,6.75,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,87954,42773,21159,66500,Hung Assembly,No
10,216,2007,13396.3466796875,3,19.62,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,87954,42773,21159,66500,Hung Assembly,No
10,216,2008,12896.1220703125,25,142.08000000000004,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,87954,42773,21159,66500,Hung Assembly,No
10,216,2009,13621.8818359375,40,196.21,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,87954,42773,21159,66500,Hung Assembly,No
10,216,2010,22721.421875,47,187.2,3746392,0.1586713296419595,9.267583317495872e-4,0.3845988353594605,0.3042351147450667,87954,42773,21159,66500,JD(U)-BJP,Yes
10,216,2011,18740.583984375,47,174.01999999999998,4801062,0.1566268046528039,0.00124534946643055,0.5226410323382619,0.3223424317369782,87954,42773,21159,66500,JD(U)-BJP,Yes
10,216,2012,18927.74609375,26,126.25999999999998,4801062,0.1566268046528039,0.00124534946643055,0.5226410323382619,0.3223424317369782,87954,42773,21159,66500,JD(U)-BJP,Yes
10,216,2013,24573.798828125,86,273.13,4801062,0.1566268046528039,0.00124534946643055,0.5226410323382619,0.3223424317369782,133735,65634,23947,108876,JD(U)-BJP,Yes
10,217,1994,1579.793701171875,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,48050,20091,16603,31275,Janata Dal,No
10,217,1995,3439.6474609375,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,48050,20091,16603,31275,Janata Dal,Yes
10,217,1996,3404.27197265625,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,48050,20091,16603,31275,Janata Dal,Yes
10,217,1997,2719.9180908203125,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,48050,20091,16603,31275,Janata Dal,Yes
10,217,1998,5188.617919921875,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,Janata Dal,Yes
10,217,1999,2331.1180419921875,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,Janata Dal,Yes
10,217,2000,5747.4957275390625,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,RJD-led coalition,Yes
10,217,2001,3995.691650390625,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,RJD-led coalition,Yes
10,217,2002,5555.5877685546875,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,RJD-led coalition,Yes
10,217,2003,5088.8770751953125,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,RJD-led coalition,Yes
10,217,2004,5247.826416015625,36,138.3499999999999,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,32596,15162,7985,24607,RJD-led coalition,Yes
10,217,2005,4955.5411376953125,15,91.5,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,50198,29661,13324,36641,Hung Assembly,No
10,217,2006,6880.811279296875,1,0,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,50198,29661,13324,36641,Hung Assembly,No
10,217,2007,7570.13720703125,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,50198,29661,13324,36641,Hung Assembly,No
10,217,2008,5309.1953125,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,50198,29661,13324,36641,Hung Assembly,No
10,217,2009,6713.66259765625,NA,NA,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,50198,29661,13324,36641,Hung Assembly,No
10,217,2010,14053.5087890625,1,7.93,2151753,0.12419455206987048,0.00283815103313437,0.379251707793599,0.2980439669423024,50198,29661,13324,36641,JD(U)-BJP,Yes
10,217,2011,9838.369140625,11,41.61,2562012,0.12492681533107572,0.02373408087081559,0.5398093373489273,0.2842301285083754,50198,29661,13324,36641,JD(U)-BJP,Yes
10,217,2012,9073.51171875,187,944.2800000000008,2562012,0.12492681533107572,0.02373408087081559,0.5398093373489273,0.2842301285083754,50198,29661,13324,36641,JD(U)-BJP,Yes
10,217,2013,11759.173828125,8,77.2,2562012,0.12492681533107572,0.02373408087081559,0.5398093373489273,0.2842301285083754,64752,34293,12783,51827,JD(U)-BJP,Yes
10,218,1994,1102.7249145507812,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,54060,27643,12430,41626,Janata Dal,No
10,218,1995,2585.17333984375,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,54060,27643,12430,41626,Janata Dal,Yes
10,218,1996,2701.93310546875,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,54060,27643,12430,41626,Janata Dal,Yes
10,218,1997,1838.9708862304688,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,54060,27643,12430,41626,Janata Dal,Yes
10,218,1998,3025.7823486328125,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,Janata Dal,Yes
10,218,1999,1744.6873779296875,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,Janata Dal,Yes
10,218,2000,5096.4453125,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,RJD-led coalition,Yes
10,218,2001,2695.7584838867188,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,RJD-led coalition,Yes
10,218,2002,4439.07421875,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,RJD-led coalition,Yes
10,218,2003,4417.8236083984375,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,RJD-led coalition,Yes
10,218,2004,3844.2998046875,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,56976,33653,9624,47019,RJD-led coalition,Yes
10,218,2005,3996.928833007813,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,69497,41191,14090,55376,Hung Assembly,No
10,218,2006,4761.433349609375,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,69497,41191,14090,55376,Hung Assembly,No
10,218,2007,5540.57177734375,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,69497,41191,14090,55376,Hung Assembly,No
10,218,2008,4322.19091796875,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,69497,41191,14090,55376,Hung Assembly,No
10,218,2009,4601.68115234375,NA,NA,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,69497,41191,14090,55376,Hung Assembly,No
10,218,2010,12305.28515625,1,1.8,2714069,0.11385045848134295,0.0050857218442125,0.4119195201006312,0.269079010150442,69497,41191,14090,55376,JD(U)-BJP,Yes
10,218,2011,8514.65234375,1,4.5,3330464,0.11610544356582146,0.02612248623615208,0.5795513778260326,0.2799657945559538,69497,41191,14090,55376,JD(U)-BJP,Yes
10,218,2012,7644.31494140625,32,113.67999999999994,3330464,0.11610544356582146,0.02612248623615208,0.5795513778260326,0.2799657945559538,69497,41191,14090,55376,JD(U)-BJP,Yes
10,218,2013,11403.4150390625,8,37.42,3330464,0.11610544356582146,0.02612248623615208,0.5795513778260326,0.2799657945559538,81192,44719,11379,69792,JD(U)-BJP,Yes
10,219,1994,3860.4320068359375,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,63510,32632,14952,48324,Janata Dal,No
10,219,1995,5035.736328125,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,63510,32632,14952,48324,Janata Dal,Yes
10,219,1996,5636.74853515625,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,63510,32632,14952,48324,Janata Dal,Yes
10,219,1997,4304.3419189453125,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,63510,32632,14952,48324,Janata Dal,Yes
10,219,1998,5849.835205078125,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,Janata Dal,Yes
10,219,1999,5022.884765625,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,Janata Dal,Yes
10,219,2000,9019.082763671877,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,RJD-led coalition,Yes
10,219,2001,5983.8583984375,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,RJD-led coalition,Yes
10,219,2002,7882.0439453125,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,RJD-led coalition,Yes
10,219,2003,7050.51904296875,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,RJD-led coalition,Yes
10,219,2004,7777.89697265625,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,68476,34298,8347,60118,RJD-led coalition,Yes
10,219,2005,7504.2939453125,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,75241,48881,15894,59189,Hung Assembly,No
10,219,2006,8170.732666015625,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,75241,48881,15894,59189,Hung Assembly,No
10,219,2007,9691.0048828125,NA,NA,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,75241,48881,15894,59189,Hung Assembly,No
10,219,2008,9461.4384765625,2,3.6,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,75241,48881,15894,59189,Hung Assembly,No
10,219,2009,9771.1640625,1,0,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,75241,48881,15894,59189,Hung Assembly,No
10,219,2010,17880.275390625,2,5.37,3247147,0.12008233689451078,0.00203594108920846,0.41478658034268234,0.26501879958006214,75241,48881,15894,59189,JD(U)-BJP,Yes
10,219,2011,13656.96484375,8,23.959999999999997,3951862,0.11996016055216505,0.00930852342516008,0.5459335371528662,0.2632255377338581,75241,48881,15894,59189,JD(U)-BJP,Yes
10,219,2012,15754.1181640625,170,697.9700000000006,3951862,0.11996016055216505,0.00930852342516008,0.5459335371528662,0.2632255377338581,75241,48881,15894,59189,JD(U)-BJP,Yes
10,219,2013,21207.21875,67,310.36,3951862,0.11996016055216505,0.00930852342516008,0.5459335371528662,0.2632255377338581,101858,52195,37098,63137,JD(U)-BJP,Yes
10,220,1994,5622.945556640625,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,67094,28683,19278,47774,Janata Dal,No
10,220,1995,7341.80712890625,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,67094,28683,19278,47774,Janata Dal,Yes
10,220,1996,7853.58056640625,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,67094,28683,19278,47774,Janata Dal,Yes
10,220,1997,5174.010986328125,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,67094,28683,19278,47774,Janata Dal,Yes
10,220,1998,7925.26318359375,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,Janata Dal,Yes
10,220,1999,5377.254150390625,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,Janata Dal,Yes
10,220,2000,9037.07275390625,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,RJD-led coalition,Yes
10,220,2001,6435.267578125,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,RJD-led coalition,Yes
10,220,2002,7970.619873046875,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,RJD-led coalition,Yes
10,220,2003,6683.522705078125,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,RJD-led coalition,Yes
10,220,2004,7956.935546875,1,2.85,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,63953,26097,17481,45908,RJD-led coalition,Yes
10,220,2005,8161.17431640625,3,8.5,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,82421,43911,15781,66493,Hung Assembly,No
10,220,2006,7460.650390625,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,82421,43911,15781,66493,Hung Assembly,No
10,220,2007,9492.91796875,NA,NA,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,82421,43911,15781,66493,Hung Assembly,No
10,220,2008,10125.78125,4,10.02,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,82421,43911,15781,66493,Hung Assembly,No
10,220,2009,9705.3291015625,6,36.63,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,82421,43911,15781,66493,Hung Assembly,No
10,220,2010,15354.45703125,1,0.85,2716711,0.2067989565323658,0.00112930672419701,0.4040565963770162,0.28792315413748465,82421,43911,15781,66493,JD(U)-BJP,Yes
10,220,2011,13369.70703125,12,123.68,3495021,0.211166399286299,6.506398673999384e-4,0.5512813799974307,0.3033870182754267,82421,43911,15781,66493,JD(U)-BJP,Yes
10,220,2012,12595.587890625,9,29.549999999999997,3495021,0.211166399286299,6.506398673999384e-4,0.5512813799974307,0.3033870182754267,82421,43911,15781,66493,JD(U)-BJP,Yes
10,220,2013,15713.2041015625,22,66.34000000000002,3495021,0.211166399286299,6.506398673999384e-4,0.5512813799974307,0.3033870182754267,111723,55092,13970,97145,JD(U)-BJP,Yes
10,221,1994,3151.6964111328125,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,85850.04294478528,39312.02147239263,20519,64625.04294478527,Janata Dal,No
10,221,1995,4657.2216796875,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,85850.04294478528,39312.02147239263,20519,64625.04294478527,Janata Dal,Yes
10,221,1996,5286.22802734375,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,85850.04294478528,39312.02147239263,20519,64625.04294478527,Janata Dal,Yes
10,221,1997,3411.3778076171875,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,85850.04294478528,39312.02147239263,20519,64625.04294478527,Janata Dal,Yes
10,221,1998,5650.068603515625,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,Janata Dal,Yes
10,221,1999,3668.85595703125,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,Janata Dal,Yes
10,221,2000,7775.06591796875,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,RJD-led coalition,Yes
10,221,2001,5222.789306640625,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,RJD-led coalition,Yes
10,221,2002,8084.411376953125,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,RJD-led coalition,Yes
10,221,2003,6066.2760009765625,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,RJD-led coalition,Yes
10,221,2004,6673.92919921875,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,72653.30939226519,36448.85635359116,16724,55415.3093922652,RJD-led coalition,Yes
10,221,2005,6081.8466796875,3,4.85,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,108490.55419222904,58898.27198364008,19470.24335378323,88230.3108384458,Hung Assembly,No
10,221,2006,6318.024169921875,NA,NA,3381968,0.18544350508343072,9.6541422035927e-4,0.3564723261722169,0.31586904429610213,108490.55419222904,58898.27198364008,19470.24335378323,88230.3108384458,Hung Assembly,No
